review_count,categories,opentime,closetime,stars,priceRange,noiselevel,delivery,zipcodes,avg_Income,population
65,"[American (New), Restaurants]",17:00,22:00,4,4,quiet,FALSE,15211,34067,12477
6,"[American (Traditional), Restaurants]",16:00,21:30,4,2,average,FALSE,15216,39526,24691
21,"[Chicken Wings, Bars, American (Traditional), Nightlife, Restaurants]",11:00,2:00,3.5,1,loud,FALSE,15205,38507,22586
34,"[Asian Fusion, Chinese, Restaurants]",8:00,18:00,4,2,quiet,TRUE,15216,39526,24691
5,"[Food, Sandwiches, Grocery, Delis, Restaurants]",7:00,19:00,2.5,2,average,FALSE,15220,44018,19693
9,"[Greek, Restaurants]",11:00,22:00,3,2,very_loud,NA,15222,18598,1999
4,"[Bars, American (Traditional), Pubs, Burgers, Nightlife, Restaurants]",15:00,2:00,3.5,1,NA,FALSE,15216,39526,24691
8,"[Cafes, Restaurants]",11:00,21:00,3.5,2,average,FALSE,15222,18598,1999
32,"[Greek, Restaurants]",11:00,19:00,4.5,1,NA,FALSE,15217,45173,26425
39,"[Bars, American (New), Restaurants, Sports Bars, Nightlife]",11:00,22:00,3,2,average,FALSE,15219,14399,19204
7,"[Food, Ethnic Food, Restaurants, Mediterranean, Specialty Food]",11:00,20:00,4,1,quiet,FALSE,15215,43750,13212
74,"[American (New), Restaurants]",11:30,0:00,4,2,average,FALSE,15217,45173,26425
71,"[Burgers, Gastropubs, American (New), Restaurants]",15:00,2:00,3.5,2,loud,FALSE,15232,32552,11792
11,"[Buffets, Chinese, Restaurants]",8:00,22:00,2,1,average,FALSE,15205,38507,22586
12,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",6:00,0:00,2.5,2,average,FALSE,15218,35983,14956
44,"[Seafood, Restaurants]",11:00,21:00,3.5,3,average,FALSE,15222,18598,1999
12,"[Sandwiches, Restaurants]",9:00,16:00,3.5,1,average,TRUE,15206,28517,32482
85,"[Thai, Restaurants]",16:00,21:00,4,2,average,FALSE,15224,22880,12095
6,"[Burgers, Restaurants]",11:00,20:00,3.5,1,NA,FALSE,15203,27595,9613
3,"[American (New), Event Planning & Services, Venues & Event Spaces, Restaurants]",5:00,21:00,3,3,NA,FALSE,15219,14399,19204
6,"[Hot Dogs, Restaurants]",9:00,15:00,4.5,1,average,FALSE,15212,26712,31850
34,"[Chinese, Restaurants]",11:30,22:00,4,2,quiet,TRUE,15228,58440,17723
7,"[Coffee & Tea, Food, Vegetarian, Desserts, Middle Eastern, Restaurants]",11:00,2:00,3.5,1,NA,FALSE,15201,27031,14326
65,"[Mexican, Tex-Mex, Restaurants]",11:00,23:00,3.5,2,average,FALSE,15220,44018,19693
5,"[Chinese, Restaurants]",10:30,18:30,4,2,very_loud,NA,15217,45173,26425
35,"[Thai, Restaurants]",11:30,21:30,3.5,2,average,FALSE,15218,35983,14956
8,"[Pizza, Restaurants]",9:00,21:00,4,1,quiet,FALSE,15236,46913,30630
4,"[Breakfast & Brunch, American (Traditional), Restaurants]",6:00,15:30,3.5,1,NA,FALSE,15207,28156,13203
27,"[Soul Food, American (Traditional), Barbeque, Restaurants]",11:00,21:00,4.5,1,average,FALSE,15208,24178,13352
87,"[American (New), Restaurants]",11:00,22:00,3,2,average,TRUE,15232,32552,11792
131,"[Vegetarian, Ethiopian, Vegan, Restaurants]",17:00,22:00,4,2,average,FALSE,15206,28517,32482
264,"[Thai, Restaurants]",12:00,22:00,4,1,average,FALSE,15206,28517,32482
68,"[Sushi Bars, Japanese, Chinese, Restaurants]",11:00,15:00,3.5,2,average,TRUE,15216,39526,24691
16,"[Food, Ethnic Food, Specialty Food, Restaurants, Italian]",11:30,2:00,3.5,1,average,FALSE,15222,18598,1999
9,"[Food Court, Restaurants]",7:00,14:00,4,0,average,NA,15219,14399,19204
6,"[Pizza, Restaurants]",17:00,12:00,4.5,1,NA,FALSE,15203,27595,9613
7,"[Pizza, Restaurants]",11:00,22:00,2.5,2,NA,TRUE,15216,39526,24691
5,"[Caterers, American (Traditional), Event Planning & Services, Restaurants]",13:30,21:30,3.5,1,NA,FALSE,15222,18598,1999
18,"[Cuban, Restaurants]",11:00,22:00,3.5,2,average,FALSE,15213,18473,28320
5,"[Delis, Restaurants, Event Planning & Services, Caterers]",10:30,0:00,3,1,average,TRUE,15222,18598,1999
4,"[Fast Food, Restaurants]",10:00,23:00,3.5,1,loud,FALSE,15213,18473,28320
28,"[Greek, Mediterranean, Restaurants]",10:00,17:00,3.5,1,loud,FALSE,15222,18598,1999
18,"[Sushi Bars, Chinese, Restaurants]",11:00,21:30,4,2,average,TRUE,15220,44018,19693
30,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",16:00,2:00,3.5,2,loud,FALSE,15228,58440,17723
13,"[Thai, Restaurants]",11:00,22:00,4,2,average,FALSE,15216,39526,24691
48,"[Steakhouses, Sushi Bars, Chinese, Restaurants]",11:00,22:00,4.5,2,quiet,TRUE,15236,46913,30630
82,"[Thai, Restaurants]",11:00,21:30,3.5,2,average,FALSE,15203,27595,9613
124,"[Bars, Chinese, Nightlife, Sandwiches, Restaurants, Dim Sum]",11:30,0:00,4,2,average,FALSE,15222,18598,1999
3,"[Pizza, Restaurants]",11:00,20:30,2.5,1,quiet,TRUE,15234,40756,14911
28,"[Tapas Bars, Restaurants]",11:30,21:00,2,3,NA,FALSE,15203,27595,9613
24,"[Mexican, Restaurants]",10:30,22:00,3,1,average,FALSE,15213,18473,28320
9,"[Indian, Himalayan/Nepalese, Restaurants]",10:00,22:00,3.5,1,quiet,TRUE,15227,38439,29621
30,"[American (New), Restaurants]",9:00,17:00,3,2,loud,FALSE,15232,32552,11792
9,"[Pizza, Sandwiches, Restaurants]",11:00,23:30,4,2,average,TRUE,15216,39526,24691
7,"[Delis, Restaurants]",0:00,0:00,3,1,quiet,TRUE,15212,26712,31850
60,"[Breakfast & Brunch, Restaurants]",8:00,16:00,4,1,loud,FALSE,15217,45173,26425
27,"[Restaurants, Italian]",11:00,22:00,4,2,average,FALSE,15220,44018,19693
9,"[American (New), Restaurants]",11:00,23:00,4,3,quiet,FALSE,15220,44018,19693
4,"[Diners, Restaurants]",9:00,21:00,4,2,average,FALSE,15203,27595,9613
34,"[Bars, American (Traditional), Nightlife, Restaurants]",16:30,2:00,2.5,2,very_loud,FALSE,15219,14399,19204
10,"[Pizza, Restaurants]",9:00,18:00,4.5,1,NA,FALSE,15227,38439,29621
7,"[Bars, American (Traditional), Nightlife, Restaurants]",11:00,21:00,3.5,2,average,FALSE,15212,26712,31850
137,"[Bars, Restaurants, Pubs, Nightlife, American (New), Belgian]",11:00,0:00,3.5,2,average,FALSE,15222,18598,1999
4,"[Pizza, Restaurants]",9:00,18:00,3.5,1,NA,TRUE,15201,27031,14326
47,"[Bars, Pubs, Nightlife, American (New), Chicken Wings, Restaurants]",11:00,2:00,4,2,loud,FALSE,15211,34067,12477
4,"[Restaurants, Italian]",9:00,16:00,3.5,0,NA,NA,15201,27031,14326
44,"[Burgers, Fast Food, Restaurants]",11:00,22:00,3.5,1,loud,FALSE,15213,18473,28320
53,"[American (New), Mediterranean, Restaurants]",11:00,21:00,3.5,1,average,FALSE,15222,18598,1999
29,"[Italian, Pizza, Restaurants]",11:00,23:00,4,2,average,FALSE,15234,40756,14911
3,"[Food, Coffee & Tea, Cafes, Internet Cafes, Restaurants]",6:00,18:00,3,0,NA,NA,15227,38439,29621
25,"[Sushi Bars, Asian Fusion, Restaurants]",11:00,22:00,3.5,2,quiet,FALSE,15203,27595,9613
226,"[Soul Food, American (Traditional), French, Restaurants]",11:30,14:00,4.5,3,average,FALSE,15213,18473,28320
27,"[Restaurants, Italian]",7:00,22:00,4,2,quiet,FALSE,15203,27595,9613
273,"[Burgers, American (Traditional), Restaurants]",11:30,23:00,3.5,2,average,FALSE,15206,28517,32482
13,"[Food, Food Delivery Services, Restaurants, Italian]",11:00,19:00,2,3,average,TRUE,15217,45173,26425
27,"[Pizza, Restaurants]",10:00,2:00,4,2,average,TRUE,15219,14399,19204
29,"[Chinese, Restaurants]",11:30,22:00,3.5,2,quiet,FALSE,15219,14399,19204
19,"[American (Traditional), Tex-Mex, Restaurants]",11:00,22:00,2,2,average,FALSE,15238,67370,13571
16,"[Pizza, Restaurants]",11:00,17:00,4,1,NA,TRUE,15232,32552,11792
15,"[Soup, Sandwiches, Salad, Restaurants]",6:30,21:00,3,2,average,FALSE,15232,32552,11792
16,"[Pizza, Restaurants]",11:00,22:00,3,2,average,TRUE,15222,18598,1999
151,"[Food, Gelato, Pizza, Restaurants]",11:00,22:00,4,2,average,FALSE,15232,32552,11792
6,"[Pizza, Restaurants]",10:00,22:45,3,2,average,TRUE,15241,85102,20616
16,"[Restaurants, Italian]",11:30,21:00,2,2,average,FALSE,15222,18598,1999
18,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",11:00,19:00,2.5,2,average,FALSE,15206,28517,32482
43,"[Mediterranean, Restaurants]",10:30,22:00,4,2,average,FALSE,15221,30668,36387
4,"[Burgers, Fast Food, Restaurants]",11:00,17:30,3,1,NA,FALSE,15221,30668,36387
4,"[Pizza, Restaurants]",11:00,23:00,3,0,NA,NA,15216,39526,24691
19,"[Breakfast & Brunch, Diners, Restaurants]",8:30,16:00,3,1,average,FALSE,15222,18598,1999
6,"[Pizza, Restaurants]",10:30,22:00,4.5,2,NA,FALSE,15213,18473,28320
41,"[Pizza, Restaurants]",11:00,0:00,4,2,average,TRUE,15206,28517,32482
5,"[Chinese, Restaurants]",11:00,20:30,4.5,2,quiet,FALSE,15234,40756,14911
3,"[Pizza, Restaurants]",11:00,23:00,2.5,2,average,TRUE,15216,39526,24691
31,"[Arts & Entertainment, American (Traditional), Music Venues, Bars, Nightlife, Restaurants]",7:00,2:00,3.5,1,very_loud,FALSE,15201,27031,14326
54,"[Portuguese, Mediterranean, Restaurants]",17:00,22:00,4,2,average,FALSE,15232,32552,11792
95,"[Chinese, Restaurants]",11:00,21:30,4,2,average,TRUE,15217,45173,26425
5,"[Burgers, Fast Food, Restaurants]",11:00,22:00,2,1,NA,FALSE,15222,18598,1999
57,"[Mexican, Restaurants]",11:00,21:00,4,1,average,FALSE,15212,26712,31850
4,"[Food, Juice Bars & Smoothies, Pizza, Restaurants]",11:00,23:00,4,2,average,TRUE,15211,34067,12477
12,"[Pizza, Restaurants]",11:00,23:00,3.5,1,loud,TRUE,15213,18473,28320
80,"[Mexican, Caribbean, Restaurants]",11:00,21:00,4,2,average,FALSE,15216,39526,24691
14,"[American (Traditional), Restaurants]",6:00,0:00,2.5,2,average,FALSE,15219,14399,19204
86,"[American (New), Restaurants]",11:00,0:00,3,2,loud,FALSE,15206,28517,32482
24,"[Diners, Restaurants]",11:00,22:00,3.5,1,average,FALSE,15216,39526,24691
8,"[American (Traditional), Restaurants]",11:00,21:00,3,2,loud,NA,15217,45173,26425
50,"[Chinese, Restaurants]",12:00,22:00,4,2,average,FALSE,15217,45173,26425
16,"[Food, Food Delivery Services, Italian, Pizza, Restaurants]",10:00,2:00,3.5,1,average,TRUE,15222,18598,1999
34,"[Indian, Restaurants]",7:00,18:00,3.5,1,quiet,FALSE,15222,18598,1999
19,"[Pizza, Restaurants]",11:30,0:00,3.5,1,average,FALSE,15203,27595,9613
9,"[Chinese, Restaurants]",16:00,22:00,2,2,average,NA,15211,34067,12477
109,"[Bars, American (New), Cocktail Bars, Nightlife, Restaurants]",17:00,22:00,4,2,average,FALSE,15201,27031,14326
14,"[Fast Food, Restaurants]",12:00,18:00,3.5,1,quiet,NA,15222,18598,1999
50,"[American (Traditional), Steakhouses, Diners, Restaurants]",11:00,22:00,4,2,average,FALSE,15236,46913,30630
88,"[Sushi Bars, Japanese, Restaurants]",17:00,21:30,4,2,average,FALSE,15228,58440,17723
5,"[Mediterranean, Restaurants]",9:00,19:00,4.5,1,NA,FALSE,15201,27031,14326
14,"[Burgers, Fast Food, Restaurants]",10:00,20:00,2.5,1,quiet,FALSE,15232,32552,11792
91,"[Breakfast & Brunch, Restaurants]",7:30,16:00,3.5,1,average,FALSE,15213,18473,28320
23,"[Diners, Restaurants]",19:00,2:00,2.5,2,loud,FALSE,15203,27595,9613
30,"[Delis, Restaurants]",7:00,20:00,3.5,1,average,FALSE,15222,18598,1999
9,"[Restaurants, Italian]",7:00,15:00,3.5,3,quiet,FALSE,15219,14399,19204
15,"[American (Traditional), Restaurants]",9:00,17:00,3.5,1,loud,FALSE,15219,14399,19204
4,"[Chinese, Restaurants]",5:30,20:00,3,2,NA,TRUE,15220,44018,19693
40,"[Food, Breakfast & Brunch, Coffee & Tea, Vegetarian, Restaurants]",6:00,18:00,3,1,quiet,FALSE,15222,18598,1999
11,"[Sandwiches, Restaurants]",10:30,19:00,3.5,1,loud,FALSE,15222,18598,1999
40,"[Hot Dogs, Restaurants]",11:00,20:00,4.5,1,average,FALSE,15216,39526,24691
19,"[Indian, Restaurants]",9:00,20:00,2.5,2,quiet,FALSE,15216,39526,24691
35,"[Burmese, Japanese, Restaurants]",11:00,21:30,4,1,quiet,TRUE,15213,18473,28320
3,"[Restaurants, Italian]",10:00,18:00,2,2,NA,NA,15228,58440,17723
51,"[Pizza, Restaurants]",10:00,1:00,4,2,average,TRUE,15222,18598,1999
7,"[Coffee & Tea, Food, Ethnic Food, Specialty Food, African, Restaurants]",6:00,5:30,4.5,1,average,FALSE,15219,14399,19204
45,"[Tapas Bars, Wine Bars, Bars, Nightlife, Restaurants]",16:30,22:30,2.5,2,quiet,FALSE,15232,32552,11792
21,"[Burgers, Bars, Nightlife, Restaurants]",11:00,23:59,3.5,2,average,FALSE,15213,18473,28320
9,"[Restaurants, Italian]",8:00,18:00,2.5,2,quiet,TRUE,15224,22880,12095
49,"[Cafes, Restaurants]",11:00,14:30,4,1,average,TRUE,15222,18598,1999
3,"[Fast Food, Restaurants]",10:00,22:00,4,1,NA,FALSE,15213,18473,28320
14,"[Arts & Entertainment, Cafes, Arcades, Restaurants]",8:00,20:00,4,1,average,FALSE,15201,27031,14326
11,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",11:00,17:00,3.5,2,loud,FALSE,15226,37889,14648
23,"[Middle Eastern, Lebanese, Mediterranean, Restaurants]",11:00,21:00,4.5,2,quiet,FALSE,15234,40756,14911
38,"[Sandwiches, Restaurants]",11:00,0:00,3.5,1,average,FALSE,15228,58440,17723
66,"[Bakeries, Food, Cafes, Restaurants]",8:00,18:00,3,2,quiet,FALSE,15201,27031,14326
23,"[Barbeque, Restaurants]",11:00,0:00,4,2,average,TRUE,15226,37889,14648
4,"[Chinese, Restaurants]",11:00,23:00,3,2,average,TRUE,15217,45173,26425
3,"[Italian, Pizza, Chicken Wings, Restaurants]",16:00,22:00,3,0,NA,TRUE,15213,18473,28320
52,"[American (Traditional), Restaurants]",11:00,2:00,3.5,2,average,FALSE,15222,18598,1999
5,"[American (Traditional), Buffets, Chicken Wings, Restaurants]",10:30,2:00,3,2,very_loud,TRUE,15213,18473,28320
5,"[Pizza, Restaurants]",11:00,22:00,3.5,1,NA,TRUE,15216,39526,24691
29,"[Bars, Nightlife, Barbeque, Restaurants]",11:00,2:00,4.5,1,loud,FALSE,15203,27595,9613
241,"[Barbeque, Restaurants]",11:00,22:00,3.5,2,average,FALSE,15206,28517,32482
5,"[Breakfast & Brunch, Restaurants]",10:00,22:00,4,1,average,TRUE,15203,27595,9613
8,"[Restaurants, Mexican, Sandwiches, Italian]",22:00,4:30,3,1,loud,FALSE,15224,22880,12095
26,"[American (New), Restaurants]",11:00,2:00,3.5,2,average,FALSE,15238,67370,13571
6,"[Fast Food, Mexican, Tex-Mex, Restaurants]",6:00,3:00,2,1,NA,FALSE,15220,44018,19693
33,"[Breakfast & Brunch, Sandwiches, Restaurants]",8:00,15:30,4,1,average,FALSE,15224,22880,12095
7,"[Delis, Restaurants]",9:00,15:30,5,1,loud,FALSE,15212,26712,31850
8,"[Fast Food, Restaurants]",17:00,23:00,2,1,NA,FALSE,15213,18473,28320
94,"[Vietnamese, Restaurants]",11:00,21:00,3.5,1,quiet,FALSE,15222,18598,1999
32,"[Bakeries, Food, Gluten-Free, Vegan, Restaurants]",9:00,18:00,4,2,quiet,FALSE,15217,45173,26425
5,"[Sandwiches, Bars, Restaurants, Sports Bars, Nightlife]",11:00,2:00,3.5,2,average,FALSE,15234,40756,14911
15,"[Sandwiches, Restaurants]",6:00,3:00,3.5,1,average,FALSE,15222,18598,1999
3,"[Barbeque, Restaurants]",11:00,0:00,3.5,0,average,NA,15226,37889,14648
16,"[Sandwiches, Restaurants]",9:00,22:00,3.5,1,average,FALSE,15213,18473,28320
256,"[American (Traditional), Restaurants]",17:00,23:00,4,3,average,FALSE,15206,28517,32482
5,"[Italian, Pizza, Restaurants]",11:00,23:00,4.5,2,quiet,TRUE,15216,39526,24691
5,"[Chinese, Restaurants]",11:00,21:00,5,2,NA,TRUE,15227,38439,29621
20,"[Mexican, Restaurants]",11:00,2:00,2.5,2,loud,FALSE,15203,27595,9613
3,"[Fast Food, Restaurants]",10:00,18:00,5,0,NA,NA,15219,14399,19204
6,"[Italian, Pizza, Restaurants]",11:00,22:00,3,2,NA,TRUE,15201,27031,14326
80,"[Burgers, Bars, American (New), Nightlife, Restaurants]",11:00,2:00,3.5,2,average,FALSE,15203,27595,9613
28,"[Diners, Restaurants]",12:00,16:00,3,1,average,FALSE,15222,18598,1999
5,"[Food, Thai, Food Trucks, Restaurants]",9:00,20:00,3,1,NA,FALSE,15213,18473,28320
14,"[Soup, Sandwiches, Salad, Restaurants]",6:30,21:00,3,2,average,FALSE,15206,28517,32482
80,"[Food, Vegetarian, Coffee & Tea, Breakfast & Brunch, Restaurants]",8:00,0:00,4,1,NA,FALSE,15203,27595,9613
7,"[American (Traditional), American (New), Restaurants]",11:00,21:00,4,1,quiet,FALSE,15234,40756,14911
3,[Restaurants],9:00,18:00,3,0,NA,FALSE,15227,38439,29621
20,"[American (New), Restaurants]",11:00,0:00,3,2,average,FALSE,15226,37889,14648
48,"[Thai, Restaurants]",11:00,21:00,4,2,quiet,FALSE,15218,35983,14956
19,"[Sandwiches, Restaurants]",10:00,16:00,4,1,loud,FALSE,15222,18598,1999
27,"[Pizza, Restaurants]",11:00,23:00,4,1,quiet,TRUE,15217,45173,26425
77,"[Restaurants, Italian]",11:00,0:00,3,2,average,FALSE,15213,18473,28320
5,"[Caterers, Restaurants, Event Planning & Services, Italian]",11:00,21:00,5,3,quiet,FALSE,15212,26712,31850
17,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",5:30,20:00,3,1,average,TRUE,15219,14399,19204
10,"[Peruvian, Restaurants]",11:00,20:00,3.5,1,quiet,TRUE,15222,18598,1999
36,"[Breakfast & Brunch, Restaurants]",6:00,16:00,4,1,average,FALSE,15205,38507,22586
3,"[Fast Food, Sandwiches, Restaurants]",9:00,20:00,2.5,0,NA,NA,15216,39526,24691
9,"[Restaurants, Italian]",9:00,18:00,2.5,2,quiet,TRUE,15217,45173,26425
16,"[Bars, American (Traditional), Nightlife, Restaurants]",10:00,2:00,4,1,NA,FALSE,15203,27595,9613
199,"[Breakfast & Brunch, American (New), Restaurants]",8:00,15:00,4,2,average,FALSE,15201,27031,14326
48,"[Thai, Cambodian, Restaurants]",11:00,21:00,4,2,quiet,FALSE,15205,38507,22586
5,"[Active Life, Restaurants]",10:00,22:00,4,2,NA,FALSE,15203,27595,9613
72,"[Restaurants, Italian]",16:30,22:00,4.5,4,average,FALSE,15210,27041,31216
5,"[Cafes, Restaurants]",17:00,21:30,4,2,NA,FALSE,15201,27031,14326
97,"[Vegetarian, Mediterranean, Vegan, Restaurants]",11:00,22:00,4,2,average,FALSE,15217,45173,26425
71,"[Restaurants, Italian]",11:00,21:00,4,2,average,TRUE,15212,26712,31850
23,"[Seafood, Restaurants, Italian]",9:00,18:00,3.5,3,average,FALSE,15222,18598,1999
55,"[Delis, Pizza, Restaurants]",11:00,22:00,3.5,2,average,TRUE,15216,39526,24691
3,"[Bars, American (New), Restaurants, Sports Bars, Nightlife]",11:00,2:00,3.5,2,average,TRUE,15205,38507,22586
4,"[American (Traditional), Restaurants]",8:00,16:00,2,1,average,FALSE,15203,27595,9613
40,"[Mexican, Restaurants]",11:00,21:00,4,2,average,FALSE,15203,27595,9613
4,"[Breakfast & Brunch, Sandwiches, Restaurants]",7:00,15:00,4.5,1,quiet,FALSE,15215,43750,13212
12,"[Bakeries, Food, Cafes, Desserts, Restaurants]",7:00,22:00,4,2,average,TRUE,15203,27595,9613
8,"[Restaurants, Italian]",11:00,21:00,3.5,2,average,NA,15222,18598,1999
108,"[Italian, Pizza, Restaurants]",11:00,1:00,4,1,average,FALSE,15226,37889,14648
131,"[Restaurants, Italian]",11:30,23:00,4.5,2,average,FALSE,15222,18598,1999
94,"[Mexican, Restaurants]",11:30,22:00,3.5,2,average,FALSE,15222,18598,1999
5,"[Cafes, Restaurants]",11:00,22:00,3,2,NA,NA,15219,14399,19204
127,"[Arts & Entertainment, Nightlife, Jazz & Blues, Gastropubs, American (New), Restaurants]",11:00,23:00,4,2,average,FALSE,15212,26712,31850
3,"[Italian, Pizza, Chicken Wings, Restaurants]",11:00,22:00,3.5,0,NA,TRUE,15212,26712,31850
14,"[Thai, Restaurants]",11:00,22:00,3.5,2,quiet,FALSE,15238,67370,13571
6,"[American (Traditional), Restaurants]",5:30,20:00,4,2,average,FALSE,15209,38292,12891
18,"[Mediterranean, Restaurants]",10:30,18:00,4.5,1,average,TRUE,15219,14399,19204
42,"[Restaurants, Italian]",11:30,21:00,3.5,3,quiet,FALSE,15213,18473,28320
127,"[Chinese, Restaurants]",11:00,21:30,4,2,average,TRUE,15217,45173,26425
21,"[Seafood, Sandwiches, Restaurants]",8:30,17:00,4.5,1,average,FALSE,15222,18598,1999
33,"[Pizza, Restaurants]",11:00,22:00,4,1,average,FALSE,15203,27595,9613
316,"[German, Pubs, Bars, Nightlife, Restaurants]",11:00,23:00,4,2,very_loud,FALSE,15203,27595,9613
19,"[Food, Tea Rooms, Breakfast & Brunch, Bed & Breakfast, Hotels & Travel, Restaurants]",9:30,21:00,4.5,3,quiet,FALSE,15232,32552,11792
12,"[Sandwiches, Restaurants]",10:00,20:00,4.5,1,average,FALSE,15222,18598,1999
178,"[American (New), Restaurants]",11:00,23:00,3,2,average,FALSE,15222,18598,1999
51,"[Thai, Restaurants]",16:30,21:30,4,2,average,FALSE,15216,39526,24691
3,[Restaurants],11:30,14:00,4.5,2,NA,TRUE,15233,23841,4876
15,"[Mexican, Restaurants]",8:00,22:00,2,1,average,FALSE,15203,27595,9613
286,"[Latin American, Restaurants]",11:00,19:00,5,2,average,FALSE,15222,18598,1999
169,"[Sushi Bars, Japanese, Restaurants]",11:00,22:00,3,3,very_loud,FALSE,15203,27595,9613
232,"[American (New), Restaurants]",11:00,23:00,3.5,2,average,FALSE,15213,18473,28320
192,"[Bars, American (Traditional), Nightlife, Restaurants]",11:30,2:00,3.5,2,loud,FALSE,15232,32552,11792
14,"[Food, Ice Cream & Frozen Yogurt, Pizza, Restaurants]",9:00,17:00,4,1,average,FALSE,15221,30668,36387
7,"[Food, Tea Rooms, Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels, Restaurants]",10:00,17:30,3,2,NA,NA,15232,32552,11792
31,"[Food, Ethnic Food, Delis, Specialty Food, Restaurants]",10:30,19:00,4.5,1,quiet,FALSE,15213,18473,28320
61,"[Chinese, Restaurants]",11:00,22:00,3,1,average,FALSE,15213,18473,28320
53,"[Vegetarian, Middle Eastern, Vegan, Restaurants]",11:00,22:00,4.5,2,average,FALSE,15228,58440,17723
32,"[Food, Bubble Tea, Korean, Chicken Wings, Restaurants]",11:00,22:00,4,1,average,FALSE,15213,18473,28320
3,"[Steakhouses, Chicken Wings, Barbeque, Restaurants]",11:30,19:00,4,0,NA,NA,15224,22880,12095
16,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",17:30,23:00,2.5,2,average,FALSE,15215,43750,13212
165,"[Mexican, Tex-Mex, Restaurants]",11:00,2:00,3.5,2,very_loud,FALSE,15213,18473,28320
25,"[Asian Fusion, Restaurants]",11:00,22:00,4.5,1,quiet,FALSE,15212,26712,31850
182,"[Irish, Bars, British, Pubs, Nightlife, Restaurants]",11:00,1:00,4.5,2,average,FALSE,15203,27595,9613
17,"[American (New), Restaurants]",6:30,23:00,3,2,average,FALSE,15219,14399,19204
9,"[Diners, Restaurants]",8:00,15:00,4,1,average,FALSE,15226,37889,14648
84,"[Delis, Caterers, Event Planning & Services, Restaurants]",11:00,19:00,4.5,1,average,FALSE,15207,28156,13203
11,"[Soup, Sandwiches, Salad, Restaurants]",6:00,21:00,4,1,quiet,FALSE,15220,44018,19693
5,"[Cafes, Sandwiches, Restaurants]",7:30,14:30,5,1,quiet,TRUE,15219,14399,19204
11,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",5:30,19:00,3,1,NA,FALSE,15232,32552,11792
9,"[American (New), Restaurants]",11:00,14:30,2.5,1,NA,FALSE,15219,14399,19204
8,"[Food, Coffee & Tea, Cafes, Restaurants]",7:00,14:00,4,1,NA,NA,15212,26712,31850
24,"[Pizza, Restaurants]",17:00,21:30,4,1,average,TRUE,15228,58440,17723
42,"[Pizza, Gluten-Free, Restaurants]",10:00,22:00,3.5,2,average,TRUE,15216,39526,24691
29,"[Tapas Bars, Bars, Nightlife, Restaurants]",16:00,23:00,2.5,3,loud,FALSE,15222,18598,1999
5,"[Polish, Delis, Gluten-Free, Restaurants]",10:00,20:30,5,1,quiet,FALSE,15219,14399,19204
21,"[Restaurants, Italian]",10:00,21:00,4,3,average,FALSE,15222,18598,1999
4,"[Soul Food, Restaurants]",7:00,21:00,2.5,1,quiet,TRUE,15222,18598,1999
6,"[Pizza, Restaurants]",12:00,0:00,3,4,NA,TRUE,15212,26712,31850
3,"[Cafes, Restaurants]",7:00,19:00,4,2,NA,NA,15229,40562,13677
142,"[Thai, Restaurants]",11:00,14:30,4,2,average,TRUE,15224,22880,12095
9,"[Diners, Restaurants]",11:00,20:00,3.5,1,average,FALSE,15241,85102,20616
47,"[Restaurants, Italian]",17:00,22:30,4,3,average,FALSE,15203,27595,9613
39,"[Delis, Restaurants]",10:00,17:00,4,1,quiet,FALSE,15201,27031,14326
37,"[Seafood, Buffets, Restaurants]",11:00,22:00,3.5,2,average,FALSE,15226,37889,14648
28,"[Bars, Pizza, Nightlife, Restaurants]",11:00,4:00,3.5,2,average,FALSE,15203,27595,9613
20,"[Bars, American (Traditional), Nightlife, Restaurants]",16:00,2:00,3.5,1,loud,FALSE,15224,22880,12095
15,"[Pubs, Bars, Pizza, Nightlife, Restaurants]",11:00,0:00,3.5,1,quiet,FALSE,15213,18473,28320
7,"[Seafood, Chicken Wings, Restaurants]",10:00,23:00,4,1,NA,FALSE,15212,26712,31850
3,"[Fast Food, Sandwiches, Restaurants]",8:00,17:00,2.5,0,NA,NA,15219,14399,19204
10,"[Sandwiches, Restaurants]",12:00,19:00,2.5,1,average,FALSE,15213,18473,28320
33,"[Taiwanese, Restaurants]",10:00,22:00,3.5,1,average,FALSE,15213,18473,28320
3,"[Restaurants, Italian]",11:30,21:30,5,2,quiet,FALSE,15216,39526,24691
20,"[Burgers, Cheesesteaks, Chicken Wings, Restaurants]",11:00,22:00,3.5,1,average,TRUE,15227,38439,29621
38,"[Breakfast & Brunch, Diners, Restaurants]",4:00,21:00,4,1,average,FALSE,15201,27031,14326
12,"[Chinese, Restaurants]",12:00,20:00,3,2,NA,TRUE,15206,28517,32482
47,"[Sushi Bars, Japanese, Restaurants]",11:30,14:00,4,2,quiet,FALSE,15219,14399,19204
